strain	cluster
USA/WA-UW-4290/2020	247
USA/WA-S716/2020	247
USA/WA-S305/2020	247
USA/WA-OHSU-0036/2020	247
USA/WA-S645/2020	247
USA/WA-S633/2020	247
USA/WA-UW-4292/2020	247
USA/WA-UW-6560/2020	247
USA/WA-UW-6335/2020	247
USA/WA-UW-6480/2020	247
USA/WA-UW-6497/2020	247
USA/WA-UW-6501/2020	247
USA/WA-S480/2020	247
USA/WA-UW-4291/2020	247
USA/WA-S706/2020	247
USA/WA-UW-6238/2020	247
USA/WA-UW-5884/2020	247
USA/WA-S690/2020	247
USA/WA-S730/2020	247
USA/WA-S731/2020	247
USA/WA-S1162/2020	247
USA/WA-UW-1342/2020	247
USA/WA-UW-1608/2020	247
USA/WA-UW-1753/2020	247
USA/WA-UW-9068/2020	247
USA/WA-UW-9233/2020	247
USA/WA-UW-9798/2020	247
USA/WA-UW-11437/2020	247
USA/WA-UW-1858/2020	247
USA/WA-UW-2177/2020	247
USA/WA-UW-9551/2020	247
USA/WA-UW-22318/2020	247
USA/WA-UW-22027/2020	247
USA/WA-UW-22017/2020	247
USA/WA-UW-688/2020	247
USA/WA-UW310/2020	247
USA/WA-UW240/2020	247
USA/WA-UW-4021/2020	247
USA/WA-UW388/2020	247
USA/WA-UW365/2020	247
USA/WA-UW-6502/2020	247
USA/WA-UW-6559/2020	247
USA/WA-S1460/2020	247
USA/WA-UW-1741/2020	247
USA/WA-S1259/2020	247
USA/WA-UW-10216/2020	247
USA/WA-S2719/2020	247
USA/WA-S2721/2020	247
USA/WA-S2769/2020	247
USA/WA-UW-22061/2020	247
USA/WA-UW-21600/2020	247
USA/WA-UW-23124/2020	247
USA/WA-UW-23477/2020	247
USA/WA-UW-21732/2020	247
USA/WA-UW-22382/2020	247
USA/WA-S2638/2020	247
USA/WA-S2135/2020	247
USA/WA-S2316/2020	247
USA/WA-S2633/2020	247
USA/WA-S2629/2020	247
USA/WA-S2647/2020	247
USA/WA-S2652/2020	247
USA/WA-S2640/2020	247
USA/WA-S2643/2020	247
USA/WA-S2653/2020	247
USA/WA-S2649/2020	247
USA/WA-S2667/2020	247
USA/WA-UW-11645/2020	247
USA/WA-S2651/2020	247
USA/WA-S2636/2020	247
USA/WA-S2132/2020	247
USA/WA-S2133/2020	247
USA/WA-S2134/2020	247
USA/WA-UW-10688/2020	247
USA/WA-S2304/2020	247
USA/WA-S2303/2020	247
USA/WA-S2317/2020	247
USA/WA-S2642/2020	247
USA/WA-S2650/2020	247
USA/WA-S2635/2020	247
USA/WA-S2630/2020	247
USA/WA-S2641/2020	247
USA/WA-S2639/2020	247
USA/WA-UW-1617/2020	247
USA/WA-UW-1567/2020	247
USA/WA-S1396/2020	247
USA/WA-UW-5617/2020	247
USA/WA-UW-2068/2020	247
USA/WA-UW-2078/2020	247
USA/WA-S1426/2020	247
USA/WA-S1270/2020	247
USA/WA-S1269/2020	247
USA/WA-UW-8065/2020	247
USA/WA-UW-2737/2020	247
USA/WA-S618/2020	247
USA/WA-S619/2020	247
USA/WA-S621/2020	247
USA/WA-S1484/2020	247
USA/WA-UW-5400/2020	247
USA/WA-S997/2020	247
USA/WA-QDX-237/2020	247
USA/WA-S1173/2020	247
USA/WA-S1195/2020	247
USA/WA-UW-11115/2020	247
USA/WA-UW-10136/2020	247
USA/WA-S1812/2020	247
USA/WA-S1874/2020	247
USA/WA-S2131/2020	247
USA/WA-S2130/2020	247
USA/WA-S1862/2020	247
USA/WA-S1865/2020	247
USA/WA-S1860/2020	247
USA/WA-S1864/2020	247
USA/WA-S1863/2020	247
USA/WA-S1873/2020	247
USA/WA-S1866/2020	247
USA/WA-S1875/2020	247
USA/WA-S1861/2020	247
USA/WA-UW-1977/2020	247
USA/WA-UW-1881/2020	247
USA/WA-S998/2020	247
USA/WA-S1151/2020	247
USA/WA-S1413/2020	247
USA/WA-S1517/2020	247
USA/WA-S1645/2020	247
USA/WA-S2084/2020	247
USA/WA-UW-3247/2020	247
USA/WA-UW-6485/2020	247
USA/WA-S1257/2020	247
USA/WA-S1833/2020	247
USA/WA-S1834/2020	247
USA/WA-S1646/2020	247
USA/WA-S1260/2020	247
USA/WA-S1255/2020	247
USA/WA-S1261/2020	247
USA/WA-S1836/2020	247
USA/WA-S1429/2020	247
USA/WA-S1905/2020	247
USA/WA-QDX-238/2020	247
USA/WA-S1010/2020	247
USA/WA-S1152/2020	247
USA/WA-S1225/2020	247
USA/WA-S1219/2020	247
USA/WA-S1459/2020	247
USA/WA-S1835/2020	247
USA/WA-S1387/2020	247
USA/WA-S1384/2020	247
USA/WA-S274/2020	247
USA/WA-UW29/2020	247
USA/WA-UW-1724/2020	247
USA/WA-UW69/2020	247
USA/WA-UW82/2020	247
USA/WA-UW-608/2020	247
USA/WA-S148/2020	247
USA/WA-UW-662/2020	247
USA/WA-UW-676/2020	247
USA/WA-UW193/2020	247
USA/WA-UW192/2020	247
USA/WA-UW160/2020	247
USA/WA-UW187/2020	247
USA/WA-UW109/2020	247
USA/WA-UW-3839/2020	247
USA/WA-UW191/2020	247
USA/WA-UW186/2020	247
USA/WA-UW178/2020	247
USA/WA-UW161/2020	247
USA/WA-UW-2872/2020	247
USA/WA-UW-2877/2020	247
USA/WA-UW-4703/2020	247
USA/WA-UW-4640/2020	247
USA/WA-UW-1446/2020	247
USA/WA-UW-1412/2020	247
USA/WA-UW-1422/2020	247
USA/WA-UW-1436/2020	247
USA/WA-QDX-522/2020	247
USA/WA-QDX-1648/2020	247
USA/WA-UW-1689/2020	247
USA/WA-UW-1425/2020	247
USA/WA-UW-4627/2020	247
USA/WA-UW-4734/2020	247
USA/WA-S782/2020	247
USA/WA-UW-2572/2020	247
USA/WA-UW-5178/2020	247
USA/WA-S835/2020	247
USA/WA-S770/2020	247
USA/WA-UW-3186/2020	247
USA/WA-S769/2020	247
USA/WA-UW-3002/2020	247
USA/WA-UW-5364/2020	247
USA/WA-S714/2020	247
USA/WA-S589/2020	247
USA/WA-S592/2020	247
USA/WA-UW-5203/2020	247
USA/WA-UW-5170/2020	247
USA/WA-UW-6331/2020	247
USA/WA-S867/2020	247
USA/WA-S870/2020	247
USA/WA-S925/2020	247
USA/WA-UW-530/2020	247
USA/WA-UW-543/2020	247
USA/WA-UW-600/2020	247
USA/WA-UW-546/2020	247
USA/WA-UW-2059/2020	247
USA/WA-UW-4763/2020	247
USA/WA-UW-2238/2020	247
USA/WA-UW-3838/2020	247
USA/WA-UW-2104/2020	247
USA/WA-UW-3881/2020	247
USA/WA-UW-1965/2020	247
USA/WA-UW-2212/2020	247
USA/WA-S146/2020	247
USA/WA-UW241/2020	247
USA/WA-UW169/2020	247
USA/WA-UW357/2020	247
USA/WA-UW-909/2020	247
USA/WA-UW282/2020	247
USA/WA-UW170/2020	247
USA/WA-UW237/2020	247
USA/WA-UW-8146/2020	247
USA/WA-UW-2558/2020	247
USA/WA-UW-4058/2020	247
USA/WA-UW-3964/2020	247
USA/WA-S559/2020	247
USA/WA-UW-3990/2020	247
USA/WA-UW-4117/2020	247
USA/WA-UW-3562/2020	247
USA/WA-UW313/2020	247
USA/WA-UW181/2020	247
USA/WA-UW-5747/2020	247
USA/WA-UW-3826/2020	247
USA/WA-UW-5397/2020	247
USA/WA-UW-1921/2020	247
USA/WA-UW-4897/2020	247
USA/WA-UW-5717/2020	247
USA/WA-UW-5169/2020	247
USA/WA-S847/2020	247
USA/WA-S933/2020	247
USA/WA-S846/2020	247
USA/WA-S1319/2020	247
USA/WA-S1320/2020	247
USA/WA-S1318/2020	247
USA/WA-S1321/2020	247
USA/WA-S929/2020	247
USA/WA-S930/2020	247
USA/WA-S2450/2020	247
USA/WA-S941/2020	247
USA/WA-S935/2020	247
USA/WA-S934/2020	247
USA/WA-S940/2020	247
USA/WA-S931/2020	247
USA/WA-UW-9069/2020	247
USA/WA-S932/2020	247
USA/WA-S1339/2020	247
USA/WA-S1344/2020	247
USA/WA-S1352/2020	247
USA/WA-S1353/2020	247
USA/WA-S1351/2020	247
USA/WA-S1343/2020	247
USA/WA-S1345/2020	247
USA/WA-S1350/2020	247
USA/WA-S1342/2020	247
USA/WA-S1341/2020	247
USA/WA-S1349/2020	247
USA/WA-S1340/2020	247
USA/WA-UW60/2020	247
USA/WA-UW115/2020	247
USA/WA-UW110/2020	247
USA/WA-S806/2020	247
USA/WA-UW386/2020	247
USA/WA-UW268/2020	247
USA/WA-S300/2020	247
USA/WA-UW-1302/2020	247
USA/WA-UW333/2020	247
USA/WA-S715/2020	247
USA/WA-UW308/2020	247
USA/WA-UW356/2020	247
USA/WA-QDX-2514/2020	247
USA/WA-UW307/2020	247
USA/WA-UW247/2020	247
USA/WA-UW346/2020	247
USA/WA-UW-674/2020	247
USA/WA-UW248/2020	247
USA/WA-UW-1415/2020	247
USA/WA-S636/2020	247
USA/WA-UW-1576/2020	247
USA/WA-UW-1613/2020	247
USA/WA-UW-4564/2020	247
USA/WA-UW-4338/2020	247
USA/WA-UW-1801/2020	247
USA/WA-UW-1859/2020	247
USA/WA-UW-1888/2020	247
USA/WA-UW-2169/2020	247
USA/WA-S816/2020	247
USA/WA-S815/2020	247
USA/WA-S818/2020	247
USA/WA-S1122/2020	247
USA/WA-S1139/2020	247
USA/WA-S1044/2020	247
USA/WA-S1374/2020	247
USA/WA-S1391/2020	247
USA/WA-S1290/2020	247
USA/WA-S1287/2020	247
USA/WA-S1258/2020	247
USA/WA-S1392/2020	247
USA/WA-S1289/2020	247
USA/WA-S1288/2020	247
USA/WA-UW-3158/2020	247
USA/WA-UW-3001/2020	247
USA/WA-UW-2940/2020	247
USA/WA-UW-3259/2020	247
USA/WA-UW-3988/2020	247
USA/WA-UW-2879/2020	247
USA/WA-UW-2935/2020	247
USA/WA-UW-3973/2020	247
USA/WA-UW-4623/2020	247
USA/WA-UW-5812/2020	247
USA/WA-UW-4619/2020	247
USA/WA-UW-4538/2020	247
USA/WA-S809/2020	247
USA/WA-UW-4024/2020	247
USA/WA-UW-2600/2020	247
USA/WA-UW-2781/2020	247
USA/WA-UW-2627/2020	247
USA/WA-UW-2921/2020	247
USA/WA-UW-2936/2020	247
USA/WA-UW-2875/2020	247
USA/WA-UW-2777/2020	247
USA/WA-S817/2020	247
USA/WA-S866/2020	247
USA/WA-S947/2020	247
USA/WA-S2768/2020	247
USA/WA-S2806/2020	247
USA/WA-S2767/2020	247
USA/WA-S1135/2020	247
USA/WA-S656/2020	247
USA/WA-S836/2020	247
USA/WA-S659/2020	247
USA/WA-S660/2020	247
USA/WA-UW-8150/2020	247
USA/WA-S948/2020	247
USA/WA-S864/2020	247
USA/WA-S1178/2020	247
USA/WA-S1085/2020	247
USA/WA-S1084/2020	247
USA/WA-UW362/2020	247
USA/WA-UW-1285/2020	247
USA/WA-UW-1306/2020	247
USA/WA-UW366/2020	247
USA/WA-UW-1417/2020	247
USA/WA-UW-1287/2020	247
USA/WA-UW-1269/2020	247
USA/WA-UW-1346/2020	247
USA/WA-QDX-527/2020	247
USA/WA-UW-1435/2020	247
USA/WA-UW-1268/2020	247
USA/WA-UW-4188/2020	247
USA/WA-UW-1640/2020	247
USA/WA-UW-1675/2020	247
USA/WA-UW-1651/2020	247
USA/WA-UW-1630/2020	247
USA/WA-UW-1723/2020	247
USA/WA-UW-1697/2020	247
USA/WA-UW233/2020	247
USA/WA-UW288/2020	247
USA/WA-UW-4593/2020	247
USA/WA-S783/2020	247
USA/WA-S599/2020	247
USA/WA-UW-3819/2020	247
USA/WA-UW-3340/2020	247
USA/WA-UW-3356/2020	247
USA/WA-UW-2943/2020	247
USA/WA-UW-3880/2020	247
USA/WA-UW-2964/2020	247
USA/WA-UW-2963/2020	247
USA/WA-UW-3026/2020	247
USA/WA-UW-3024/2020	247
USA/WA-UW-2976/2020	247
USA/WA-UW-3862/2020	247
USA/WA-UW-1728/2020	247
USA/WA-UW-1797/2020	247
USA/WA-UW-1762/2020	247
USA/WA-UW-1758/2020	247
USA/WA-UW-2072/2020	247
USA/WA-UW-1748/2020	247
USA/WA-UW-3141/2020	247
USA/WA-UW-4611/2020	247
USA/WA-UW-3849/2020	247
USA/WA-UW-2960/2020	247
USA/WA-UW-4608/2020	247
USA/WA-S1046/2020	247
USA/WA-S967/2020	247
USA/WA-UW-4549/2020	247
USA/WA-UW-6403/2020	247
USA/WA-UW-7022/2020	247
USA/WA-UW-2215/2020	247
USA/WA-UW-2208/2020	247
USA/WA-UW-3868/2020	247
USA/WA-UW-2119/2020	247
USA/WA-UW-5194/2020	247
USA/WA-UW-7011/2020	247
USA/WA-S392/2020	247
USA/WA-UW-4404/2020	247
USA/WA-UW408/2020	247
USA/WA-UW-2276/2020	247
USA/WA-UW-2670/2020	247
USA/WA-UW-2725/2020	247
USA/WA-UW-2551/2020	247
USA/WA-UW-2730/2020	247
USA/WA-UW-5201/2020	247
USA/WA-UW-5158/2020	247
USA/WA-UW-5166/2020	247
USA/WA-UW-5388/2020	247
USA/WA-UW-5164/2020	247
USA/WA-UW-2732/2020	247
USA/WA-UW-4563/2020	247
USA/WA-S570/2020	247
USA/WA-S541/2020	247
USA/WA-UW-1955/2020	247
USA/WA-UW-1878/2020	247
USA/WA-UW-2009/2020	247
USA/WA-UW-1956/2020	247
USA/WA-UW-2034/2020	247
USA/WA-UW-1877/2020	247
USA/WA-UW-3490/2020	247
USA/WA-UW-3401/2020	247
USA/WA-UW-3500/2020	247
USA/WA-UW-3493/2020	247
USA/WA-UW-3497/2020	247
USA/WA-UW-3489/2020	247
USA/WA-UW-3843/2020	247
USA/WA-UW-3269/2020	247
USA/WA-UW-3942/2020	247
USA/WA-UW-3903/2020	247
USA/WA-UW-2971/2020	247
USA/WA-UW-3009/2020	247
USA/WA-UW-2980/2020	247
USA/WA-S431/2020	247
USA/WA-S434/2020	247
USA/WA-UW-3911/2020	247
USA/WA-S1055/2020	247
USA/WA-UW-4109/2020	247
USA/WA-UW-5947/2020	247
USA/WA-UW-2094/2020	247
USA/WA-UW-2074/2020	247
USA/WA-S1121/2020	247
USA/WA-S1043/2020	247
USA/WA-S1137/2020	247
USA/WA-S703/2020	247
USA/WA-UW-6750/2020	247
USA/WA-UW-6400/2020	247
USA/WA-UW-6406/2020	247
USA/WA-UW-6410/2020	247
USA/WA-UW-6483/2020	247
USA/WA-UW-6585/2020	247
USA/WA-UW-6478/2020	247
USA/WA-UW-6591/2020	247
USA/WA-UW-4695/2020	247
USA/WA-S670/2020	247
USA/WA-UW-6601/2020	247
USA/WA-UW-6605/2020	247
USA/WA-UW-4931/2020	247
USA/WA-UW-4321/2020	247
USA/WA-UW-4370/2020	247
USA/WA-UW-4594/2020	247
USA/WA-UW-6181/2020	247
USA/WA-UW-5189/2020	247
USA/WA-UW-6351/2020	247
USA/WA-UW-6170/2020	247
USA/WA-S1131/2020	247
USA/WA-S1375/2020	247
USA/WA-S1376/2020	247
USA/WA-S1108/2020	247
USA/WA-S1109/2020	247
USA/WA-S966/2020	247
USA/WA-S1430/2020	247
USA/WA-S1449/2020	247
USA/WA-S1443/2020	247
USA/WA-S1110/2020	247
USA/WA-S1120/2020	247
USA/WA-S1102/2020	247
USA/WA-S1134/2020	247
USA/WA-S1113/2020	247
USA/WA-S1107/2020	247
USA/WA-S1129/2020	247
USA/WA-S1132/2020	247
USA/WA-S1140/2020	247
USA/WA-S1133/2020	247
USA/WA-S1111/2020	247
USA/WA-S1128/2020	247
USA/WA-S638/2020	247
USA/WA-S834/2020	247
USA/WA-UW-4588/2020	247
USA/WA-S554/2020	247
USA/WA-S704/2020	247
USA/WA-S682/2020	247
USA/WA-UW-6671/2020	247
USA/WA-UW-6698/2020	247
USA/WA-UW-6817/2020	247
USA/WA-S785/2020	247
USA/WA-UW-2747/2020	247
USA/WA-S603/2020	247
USA/WA-S784/2020	247
USA/WA-S830/2020	247
USA/WA-S637/2020	247
USA/WA-UW-2735/2020	247
USA/WA-S1136/2020	247
USA/WA-S1045/2020	247
USA/WA-S968/2020	247
USA/WA-S969/2020	247
USA/WA-S1054/2020	247
USA/WA-S1138/2020	247
USA/WA-S1101/2020	247
USA/WA-S2420/2020	247
USA/WA-S2713/2020	247
USA/WA-S1428/2020	247
USA/WA-S1130/2020	247
USA/WA-S1118/2020	247
USA/WA-S1170/2020	247
USA/WA-S1166/2020	247
USA/WA-S1119/2020	247
USA/WA-S1112/2020	247
USA/WA-S1100/2020	247
USA/WA-S1123/2020	247
USA/WA-UW-2022/2020	248
USA/WA-S607/2020	249
USA/WA-S615/2020	249
USA/WA-UW-1827/2020	250
USA/WA-UW-2566/2020	251
USA/WA-UW-2100/2020	252
USA/WA-UW-6404/2020	252
USA/WA-UW-1865/2020	252
USA/WA-UW-4698/2020	253
USA/WA-UW-2235/2020	254
USA/WA-UW-328/2020	255
USA/WA-UW-2929/2020	256
USA/WA-QDX-818/2020	257
USA/WA-S462/2020	258
USA/WA-S338/2020	258
USA/WA-S543/2020	258
USA/WA-S350/2020	258
USA/WA-S550/2020	258
USA/WA-S709/2020	258
USA/WA-S339/2020	258
USA/WA-S683/2020	258
USA/WA-S724/2020	258
USA/WA-S805/2020	258
USA/WA-UW-1481/2020	258
USA/WA-UW-1750/2020	258
USA/WA-UW-1722/2020	258
USA/WA-S334/2020	258
USA/WA-UW-1569/2020	258
USA/WA-UW-1574/2020	258
USA/WA-S547/2020	258
USA/WA-S502/2020	258
USA/WA-S540/2020	258
USA/WA-S560/2020	258
USA/WA-S564/2020	258
USA/WA-S551/2020	258
USA/WA-S517/2020	258
USA/WA-S530/2020	258
USA/WA-S581/2020	258
USA/WA-S347/2020	258
USA/WA-S457/2020	258
USA/WA-S406/2020	258
USA/WA-S533/2020	258
USA/WA-S500/2020	258
USA/WA-S323/2020	258
USA/WA-S344/2020	258
USA/WA-S303/2020	258
USA/WA-S341/2020	258
USA/WA-UW291/2020	259
USA/WA-S798/2020	260
USA/WA-S800/2020	260
USA/WA-S657/2020	261
USA/WA-UW-2368/2020	261
USA/WA-S701/2020	261
USA/WA-S702/2020	261
USA/WA-S874/2020	261
USA/WA-S876/2020	261
USA/WA-S799/2020	261
USA/WA-S875/2020	261
USA/WA-S764/2020	261
USA/WA-S763/2020	261
USA/WA-S766/2020	261
USA/WA-S765/2020	261
USA/WA-UW-3994/2020	262
USA/WA-S801/2020	262
USA/WA-UW-1930/2020	263
USA/WA-UW-3539/2020	263
USA/WA-UW-22175/2020	264
USA/WA-UW-22762/2020	264
USA/WA-UW-22286/2020	264
USA/WA-S1483/2020	265
USA/WA-S294/2020	265
USA/WA-S295/2020	265
USA/WA-S289/2020	265
USA/WA-UW-27500/2020	266
USA/WA-UW-13395/2020	267
USA/WA-UW-22517/2020	268
USA/WA-UW-22922/2020	268
USA/WA-S370/2020	269
USA/WA-S549/2020	270
USA/WA-S2833/2020	271
USA/WA-S2879/2020	272
USA/WA-UW-22339/2020	273
USA/WA-UW-22020/2020	273
USA/WA-UW-23606/2020	274
USA/WA-S2791/2020	275
USA/WA-S2606/2020	275
USA/WA-S2222/2020	275
USA/WA-S2878/2020	275
USA/WA-UW-26861/2020	275
USA/WA-UW-27046/2020	275
USA/WA-UW-23594/2020	275
USA/WA-UW-26862/2020	276
USA/WA-UW-10230/2020	277
USA/WA-UW-10217/2020	278
USA/WA-UW-1726/2020	279
USA/WA-QDX-1104/2020	280
USA/WA-UW-11533/2020	281
USA/WA-S2841/2020	282
USA/WA-S2836/2020	282
USA/WA-UW-27034/2020	282
USA/WA-UW-27038/2020	282
USA/WA-S2867/2020	282
USA/WA-S2863/2020	282
USA/WA-S2849/2020	282
USA/WA-S2848/2020	282
USA/WA-S2847/2020	282
USA/WA-S602/2020	283
USA/WA-UW-3249/2020	284
USA/WA-S1486/2020	285
USA/WA-UW-351/2020	285
USA/WA-UW410/2020	286
USA/WA-S1037/2020	287
USA/WA-OHSU-0973/2020	288
USA/WA-UW-11589/2020	289
USA/WA-S2736/2020	290
USA/WA-UW-23389/2020	291
USA/WA-UW-11903/2020	292
USA/WA-UW-19384/2020	293
USA/WA-UW-12733/2020	294
USA/WA-UW-11447/2020	294
USA/WA-UW-11394/2020	295
USA/WA-UW-22835/2020	296
USA/WA-S2902/2020	297
USA/WA-S2845/2020	298
USA/WA-S2839/2020	299
USA/WA-UW-13081/2020	300
USA/WA-UW-16037/2020	300
USA/WA-UW-12611/2020	300
USA/WA-UW-22016/2020	300
USA/WA-UW-12858/2020	300
USA/WA-UW-12936/2020	300
USA/WA-S2763/2020	300
USA/WA-UW-12355/2020	300
USA/WA-UW-12853/2020	300
USA/WA-UW-12861/2020	300
USA/WA-UW-12660/2020	300
USA/WA-UW-12948/2020	300
USA/WA-UW-22293/2020	300
USA/WA-UW-22419/2020	300
USA/WA-UW-22432/2020	300
USA/WA-UW-23600/2020	300
USA/WA-UW-22275/2020	300
USA/WA-UW-23394/2020	300
USA/WA-UW-22287/2020	300
USA/WA-UW-22327/2020	300
USA/WA-UW-12333/2020	300
USA/WA-UW-12359/2020	300
USA/WA-UW-13368/2020	300
USA/WA-UW-13356/2020	300
USA/WA-UW-13364/2020	300
USA/WA-UW-13027/2020	300
USA/WA-UW-13291/2020	300
USA/WA-UW-22952/2020	300
USA/WA-UW-22900/2020	300
USA/WA-UW-22122/2020	300
USA/WA-UW-22080/2020	300
USA/WA-UW-12334/2020	300
USA/WA-UW-19376/2020	300
USA/WA-UW-22155/2020	300
USA/WA-UW-12613/2020	300
USA/WA-UW-21747/2020	300
USA/WA-UW-22758/2020	300
USA/WA-UW-22827/2020	300
USA/WA-UW-12671/2020	300
USA/WA-UW-12575/2020	300
USA/WA-UW-11040/2020	300
USA/WA-UW-12352/2020	300
USA/WA-UW-22151/2020	300
USA/WA-UW-11347/2020	300
USA/WA-UW-12828/2020	300
USA/WA-UW-12085/2020	300
USA/WA-UW-11813/2020	300
USA/WA-UW-12831/2020	300
USA/WA-UW-12368/2020	300
USA/WA-UW-12443/2020	300
USA/WA-UW-12478/2020	300
USA/WA-UW-12384/2020	300
USA/WA-UW-12440/2020	300
USA/WA-UW-12396/2020	300
USA/WA-UW-12362/2020	300
USA/WA-UW-22331/2020	300
USA/WA-UW-13222/2020	300
USA/WA-UW-12377/2020	300
USA/WA-UW-12283/2020	300
USA/WA-UW-12348/2020	300
USA/WA-UW-12398/2020	300
USA/WA-UW-23526/2020	300
USA/WA-UW-22405/2020	300
USA/WA-UW-13029/2020	300
USA/WA-UW-12658/2020	300
USA/WA-OHSU-1661/2020	300
USA/WA-S2774/2020	300
USA/WA-UW-22294/2020	300
USA/WA-UW-12612/2020	300
USA/WA-UW-11449/2020	300
USA/WA-S2787/2020	300
USA/WA-S2795/2020	300
USA/WA-S2792/2020	300
USA/WA-S2793/2020	300
USA/WA-S2505/2020	300
USA/WA-UW-11640/2020	300
USA/WA-UW-11300/2020	300
USA/WA-UW-12835/2020	300
USA/WA-S2715/2020	300
USA/WA-UW-12693/2020	300
USA/WA-UW-12761/2020	300
USA/WA-UW-22920/2020	300
USA/WA-UW-12728/2020	300
USA/WA-UW-13028/2020	300
USA/WA-UW-13196/2020	301
USA/WA-UW-13201/2020	301
USA/WA-UW-22993/2020	302
USA/WA-UW-23349/2020	302
USA/WA-UW-13085/2020	303
USA/WA-UW-23467/2020	303
USA/WA-UW-23376/2020	303
USA/WA-S2818/2020	303
USA/WA-UW-27501/2020	303
USA/WA-UW-11454/2020	303
USA/WA-UW-11453/2020	303
USA/WA-UW-11989/2020	303
USA/WA-UW-11488/2020	303
USA/WA-UW-12372/2020	303
USA/WA-S2714/2020	303
USA/WA-UW-12685/2020	303
USA/WA-UW-12883/2020	303
USA/WA-UW-12653/2020	303
USA/WA-UW-12689/2020	303
USA/WA-UW-12924/2020	303
USA/WA-UW-12732/2020	303
USA/WA-UW-12978/2020	303
USA/WA-UW-13083/2020	303
USA/WA-UW-13071/2020	303
USA/WA-UW-13300/2020	303
USA/WA-UW-13357/2020	303
USA/WA-UW-12652/2020	303
USA/WA-UW-22281/2020	303
USA/WA-UW-22306/2020	303
USA/WA-UW-24373/2020	303
USA/WA-UW-11909/2020	303
USA/WA-UW-11765/2020	303
USA/WA-S2875/2020	303
USA/WA-UW-26865/2020	303
USA/WA-S2880/2020	303
USA/WA-UW-24935/2020	303
USA/WA-UW-11915/2020	303
USA/WA-UW-11480/2020	303
USA/WA-UW-12437/2020	303
USA/WA-UW-12578/2020	303
USA/WA-UW-12543/2020	303
USA/WA-UW-12371/2020	303
USA/WA-S2827/2020	303
USA/WA-S2820/2020	303
USA/WA-S2832/2020	303
USA/WA-S2826/2020	303
USA/WA-S2753/2020	303
USA/WA-S2846/2020	303
USA/WA-S2914/2020	303
USA/WA-S2903/2020	303
USA/WA-S2888/2020	303
USA/WA-S2905/2020	303
USA/WA-S2881/2020	303
USA/WA-S2899/2020	303
USA/WA-S2901/2020	303
USA/WA-S2897/2020	303
USA/WA-S2910/2020	303
USA/WA-S2898/2020	303
USA/WA-S2911/2020	303
USA/WA-S2904/2020	303
USA/WA-S2889/2020	303
USA/WA-S2909/2020	303
USA/WA-S2900/2020	303
USA/WA-S2883/2020	303
USA/WA-S2886/2020	303
USA/WA-S2882/2020	303
USA/WA-S2887/2020	303
USA/WA-S2747/2020	304
USA/WA-S2770/2020	305
USA/WA-UW-22399/2020	306
USA/WA-S2912/2020	307
USA/WA-UW-22302/2020	308
USA/WA-UW-23468/2020	308
USA/WA-S2790/2020	308
USA/WA-S2776/2020	308
USA/WA-UW-22422/2020	308
USA/WA-S2807/2020	308
USA/WA-S2789/2020	308
USA/WA-UW-10655/2020	309
USA/WA-UW-6185/2020	310
USA/WA-S2234/2020	311
USA/WA-S2779/2020	312
USA/WA-S828/2020	313
USA/WA-UW-2608/2020	314
USA/WA-UW-12070/2020	315
USA/WA-UW-11538/2020	315
USA/WA-UW-11481/2020	315
USA/WA-UW-11472/2020	315
USA/WA-UW-11530/2020	315
USA/WA-UW-11537/2020	315
USA/WA-UW-11529/2020	315
USA/WA-UW-11780/2020	315
USA/WA-UW-12068/2020	315
USA/WA-UW-12957/2020	315
USA/WA-UW-19547/2020	315
USA/WA-UW-1353/2020	316
USA/WA-UW-10652/2020	317
USA/WA-UW-1866/2020	318
USA/WA-UW-11401/2020	319
USA/WA-UW-11165/2020	319
USA/WA-UW-11630/2020	319
USA/WA-UW-11564/2020	319
USA/WA-UW-11341/2020	319
USA/WA-UW-11556/2020	319
USA/WA-UW-11764/2020	319
USA/WA-UW-12796/2020	319
USA/WA-UW-2268/2020	320
USA/WA-UW-4224/2020	321
USA/WA-UW-MAYO57/2020	322
USA/WA-UW-1470/2020	323
USA/WA-S2778/2020	324
USA/WA-UW227/2020	325
USA/WA-S2896/2020	326
USA/WA-S2868/2020	327
USA/WA-UW-22998/2020	327
USA/WA-UW-6211/2020	328
USA/WA-UW-5136/2020	329
USA/WA-UW-1472/2020	330
USA/WA-UW-1707/2020	331
USA/WA-UW-586/2020	332
USA/WA-UW-2651/2020	333
USA/WA-UW-2663/2020	333
USA/WA-UW-2816/2020	334
USA/WA-UW-10420/2020	334
USA/WA-UW-10213/2020	334
USA/WA-UW-11309/2020	334
USA/WA-UW-10317/2020	334
USA/WA-S2509/2020	334
USA/WA-S2530/2020	334
USA/WA-S2600/2020	334
USA/WA-S2656/2020	334
USA/WA-S2529/2020	334
USA/WA-S2654/2020	334
USA/WA-S2657/2020	334
USA/WA-S2655/2020	334
USA/WA-S2510/2020	334
USA/WA-UW-11391/2020	334
USA/WA-UW-11521/2020	334
USA/WA-S2278/2020	334
USA/WA-S2341/2020	334
USA/WA-S2658/2020	334
USA/WA-S2557/2020	334
USA/WA-S2391/2020	334
USA/WA-S2508/2020	334
USA/WA-UW-11518/2020	334
USA/WA-UW-10365/2020	334
USA/WA-UW-10834/2020	334
